geneName family
PGSC0003DMT400026747 4261
PGSC0003DMT400057245 4261
PGSC0003DMT400026987 4277
PGSC0003DMT400078654 4277
PGSC0003DMT400027555 4300
PGSC0003DMT400030156 4300
PGSC0003DMT400027997 4314
PGSC0003DMT400061924 4314
PGSC0003DMT400028050 4319
PGSC0003DMT400057614 4319
PGSC0003DMT400086817 4326
PGSC0003DMT400087028 4326
PGSC0003DMT400028174 4329
PGSC0003DMT400090560 4329
PGSC0003DMT400028227 4333
PGSC0003DMT400028231 4333
PGSC0003DMT400028805 4357
PGSC0003DMT400052344 4357
PGSC0003DMT400029178 4367
PGSC0003DMT400064593 4367
PGSC0003DMT400029343 4372
PGSC0003DMT400032254 4372
PGSC0003DMT400029561 4383
PGSC0003DMT400037918 4383
PGSC0003DMT400029759 4388
PGSC0003DMT400081904 4388
PGSC0003DMT400029857 4396
PGSC0003DMT400033077 4396
PGSC0003DMT400030207 4406
PGSC0003DMT400055450 4406
PGSC0003DMT400030274 4408
PGSC0003DMT400069865 4408
PGSC0003DMT400030572 4422
PGSC0003DMT400003661 4422
PGSC0003DMT400030665 4425
PGSC0003DMT400077611 4425
PGSC0003DMT400030768 4431
PGSC0003DMT400039655 4431
PGSC0003DMT400031540 4451
PGSC0003DMT400065281 4451
PGSC0003DMT400031671 4453
PGSC0003DMT400031674 4453
PGSC0003DMT400093330 4465
PGSC0003DMT400092216 4465
PGSC0003DMT400032864 4487
PGSC0003DMT400034946 4487
PGSC0003DMT400033044 4496
PGSC0003DMT400012151 4496
PGSC0003DMT400033247 4504
PGSC0003DMT400050550 4504
PGSC0003DMT400033385 4516
PGSC0003DMT400076456 4516
PGSC0003DMT400033471 4519
PGSC0003DMT400057427 4519
PGSC0003DMT400033817 4530
PGSC0003DMT400052750 4530
PGSC0003DMT400033871 4533
PGSC0003DMT400064262 4533
PGSC0003DMT400034057 4537
PGSC0003DMT400069961 4537
PGSC0003DMT400038659 4541
PGSC0003DMT400038656 4541
PGSC0003DMT400035009 4589
PGSC0003DMT400025116 4589
PGSC0003DMT400035019 4590
PGSC0003DMT400035020 4590
PGSC0003DMT400060442 4595
PGSC0003DMT400088989 4595
PGSC0003DMT400035596 4611
PGSC0003DMT400054202 4611
PGSC0003DMT400086982 4643
PGSC0003DMT400096511 4643
PGSC0003DMT400036553 4646
PGSC0003DMT400084312 4646
PGSC0003DMT400045640 4649
PGSC0003DMT400092144 4649
PGSC0003DMT400037209 4690
PGSC0003DMT400077162 4690
PGSC0003DMT400037644 4704
PGSC0003DMT400066535 4704
PGSC0003DMT400037682 4705
PGSC0003DMT400056432 4705
PGSC0003DMT400038148 4726
PGSC0003DMT400009700 4726
PGSC0003DMT400038256 4732
PGSC0003DMT400008432 4732
PGSC0003DMT400038635 4752
PGSC0003DMT400046406 4752
PGSC0003DMT400039421 4771
PGSC0003DMT400069383 4771
PGSC0003DMT400039948 4786
PGSC0003DMT400043486 4786
PGSC0003DMT400040117 4790
PGSC0003DMT400075200 4790
PGSC0003DMT400040866 4821
PGSC0003DMT400076942 4821
PGSC0003DMT400040900 4826
PGSC0003DMT400092316 4826
PGSC0003DMT400040947 4829
PGSC0003DMT400051382 4829
PGSC0003DMT400041983 4864
PGSC0003DMT400044243 4864
PGSC0003DMT400042213 4877
PGSC0003DMT400072576 4877
PGSC0003DMT400042258 4881
PGSC0003DMT400036744 4881
PGSC0003DMT400043020 4895
PGSC0003DMT400078706 4895
PGSC0003DMT400043090 4899
PGSC0003DMT400061843 4899
PGSC0003DMT400043310 4904
PGSC0003DMT400090196 4904
PGSC0003DMT400043688 4924
PGSC0003DMT400043699 4924
PGSC0003DMT400043717 4928
PGSC0003DMT400092231 4928
PGSC0003DMT400044325 4941
PGSC0003DMT400062425 4941
PGSC0003DMT400044552 4945
PGSC0003DMT400073134 4945
PGSC0003DMT400075370 4969
PGSC0003DMT400075372 4969
PGSC0003DMT400045475 4977
PGSC0003DMT400068851 4977
PGSC0003DMT400045506 4978
PGSC0003DMT400051772 4978
PGSC0003DMT400045627 4981
PGSC0003DMT400076495 4981
PGSC0003DMT400045985 4995
PGSC0003DMT400096204 4995
PGSC0003DMT400093154 4996
PGSC0003DMT400077270 4996
PGSC0003DMT400046533 5013
PGSC0003DMT400056090 5013
PGSC0003DMT400046730 5020
PGSC0003DMT400046732 5020
PGSC0003DMT400033588 5024
PGSC0003DMT400070578 5024
PGSC0003DMT400047463 5047
PGSC0003DMT400094313 5047
PGSC0003DMT400047656 5054
PGSC0003DMT400073758 5054
PGSC0003DMT400047926 5060
PGSC0003DMT400028188 5060
PGSC0003DMT400048187 5063
PGSC0003DMT400005082 5063
PGSC0003DMT400048397 5068
PGSC0003DMT400050726 5068
PGSC0003DMT400048752 5078
PGSC0003DMT400090904 5078
PGSC0003DMT400048925 5084
PGSC0003DMT400085876 5084
PGSC0003DMT400048984 5087
PGSC0003DMT400071690 5087
PGSC0003DMT400049074 5091
PGSC0003DMT400080879 5091
PGSC0003DMT400049163 5093
PGSC0003DMT400076170 5093
PGSC0003DMT400049221 5099
PGSC0003DMT400052400 5099
PGSC0003DMT400049672 5111
PGSC0003DMT400051898 5111
PGSC0003DMT400049751 5116
PGSC0003DMT400051869 5116
PGSC0003DMT400056509 5119
PGSC0003DMT400049864 5119
PGSC0003DMT400050280 5133
PGSC0003DMT400083079 5133
PGSC0003DMT400051026 5152
PGSC0003DMT400051027 5152
PGSC0003DMT400051122 5155
PGSC0003DMT400077160 5155
PGSC0003DMT400052305 5184
PGSC0003DMT400045546 5184
PGSC0003DMT400052738 5194
PGSC0003DMT400052777 5194
PGSC0003DMT400053213 5209
PGSC0003DMT400071152 5209
PGSC0003DMT400053964 5234
PGSC0003DMT400083298 5234
PGSC0003DMT400054013 5236
PGSC0003DMT400068982 5236
PGSC0003DMT400054327 5246
PGSC0003DMT400080895 5246
PGSC0003DMT400055474 5274
PGSC0003DMT400055477 5274
PGSC0003DMT400055490 5275
PGSC0003DMT400080547 5275
PGSC0003DMT400055713 5280
PGSC0003DMT400080722 5280
PGSC0003DMT400057449 5312
PGSC0003DMT400071652 5312
PGSC0003DMT400057893 5324
PGSC0003DMT400057902 5324
PGSC0003DMT400058456 5332
PGSC0003DMT400070468 5332
PGSC0003DMT400058661 5339
PGSC0003DMT400069298 5339
PGSC0003DMT400059119 5356
PGSC0003DMT400068456 5356
PGSC0003DMT400059542 5370
PGSC0003DMT400066134 5370
PGSC0003DMT400060129 5395
PGSC0003DMT400060409 5395
PGSC0003DMT400060216 5397
PGSC0003DMT400078164 5397
PGSC0003DMT400060226 5398
PGSC0003DMT400092982 5398
PGSC0003DMT400060466 5407
PGSC0003DMT400071318 5407
PGSC0003DMT400060889 5414
PGSC0003DMT400070052 5414
PGSC0003DMT400060987 5417
PGSC0003DMT400070202 5417
PGSC0003DMT400061495 5429
PGSC0003DMT400077595 5429
PGSC0003DMT400062270 5444
PGSC0003DMT400082439 5444
PGSC0003DMT400063080 5465
PGSC0003DMT400063081 5465
PGSC0003DMT400063205 5475
PGSC0003DMT400083025 5475
PGSC0003DMT400063242 5476
PGSC0003DMT400063243 5476
PGSC0003DMT400063264 5477
PGSC0003DMT400043930 5477
PGSC0003DMT400063615 5483
PGSC0003DMT400081334 5483
PGSC0003DMT400063650 5484
PGSC0003DMT400081427 5484
PGSC0003DMT400063802 5488
PGSC0003DMT400063806 5488
PGSC0003DMT400063828 5490
PGSC0003DMT400085904 5490
PGSC0003DMT400064032 5493
PGSC0003DMT400094103 5493
PGSC0003DMT400064374 5499
PGSC0003DMT400088675 5499
PGSC0003DMT400065063 5508
PGSC0003DMT400081907 5508
PGSC0003DMT400065110 5509
PGSC0003DMT400038012 5509
PGSC0003DMT400065176 5511
PGSC0003DMT400072090 5511
PGSC0003DMT400089782 5520
PGSC0003DMT400091013 5520
PGSC0003DMT400067639 5551
PGSC0003DMT400074434 5551
PGSC0003DMT400068125 5560
PGSC0003DMT400051165 5560
PGSC0003DMT400069223 5579
PGSC0003DMT400001563 5579
PGSC0003DMT400069622 5591
PGSC0003DMT400003527 5591
PGSC0003DMT400069743 5594
PGSC0003DMT400077225 5594
PGSC0003DMT400069858 5598
PGSC0003DMT400069996 5598
PGSC0003DMT400070242 5604
PGSC0003DMT400070244 5604
PGSC0003DMT400070630 5611
PGSC0003DMT400018811 5611
PGSC0003DMT400070642 5612
PGSC0003DMT400070645 5612
PGSC0003DMT400088845 5613
PGSC0003DMT400042900 5613
PGSC0003DMT400071565 5638
PGSC0003DMT400071567 5638
PGSC0003DMT400071759 5641
PGSC0003DMT400084698 5641
PGSC0003DMT400092432 5643
PGSC0003DMT400094240 5643
PGSC0003DMT400071861 5645
PGSC0003DMT400019550 5645
PGSC0003DMT400072002 5650
PGSC0003DMT400096893 5650
PGSC0003DMT400073575 5672
PGSC0003DMT400046825 5672
PGSC0003DMT400073611 5673
PGSC0003DMT400077817 5673
PGSC0003DMT400074219 5680
PGSC0003DMT400074224 5680
PGSC0003DMT400074261 5681
PGSC0003DMT400058989 5681
PGSC0003DMT400090624 5687
PGSC0003DMT400096068 5687
PGSC0003DMT400074759 5691
PGSC0003DMT400077006 5691
PGSC0003DMT400074812 5692
PGSC0003DMT400079415 5692
PGSC0003DMT400075566 5711
PGSC0003DMT400097233 5711
PGSC0003DMT400075841 5719
PGSC0003DMT400058309 5719
PGSC0003DMT400077004 5736
PGSC0003DMT400002160 5736
PGSC0003DMT400077237 5741
PGSC0003DMT400057357 5741
PGSC0003DMT400077605 5749
PGSC0003DMT400068948 5749
PGSC0003DMT400077653 5750
PGSC0003DMT400094038 5750
PGSC0003DMT400078241 5759
PGSC0003DMT400078242 5759
PGSC0003DMT400089884 5782
PGSC0003DMT400097639 5782
PGSC0003DMT400079728 5785
PGSC0003DMT400043117 5785
PGSC0003DMT400081135 5809
PGSC0003DMT400061095 5809
PGSC0003DMT400095548 5812
PGSC0003DMT400097577 5812
PGSC0003DMT400083476 5830
PGSC0003DMT400026672 5830
PGSC0003DMT400083499 5831
PGSC0003DMT400092139 5831
PGSC0003DMT400089271 5855
PGSC0003DMT400092945 5855
PGSC0003DMT400084800 5856
PGSC0003DMT400085068 5856
PGSC0003DMT400086418 5861
PGSC0003DMT400091616 5861
PGSC0003DMT400087530 5863
PGSC0003DMT400090282 5863
PGSC0003DMT400084995 5865
PGSC0003DMT400033953 5865
PGSC0003DMT400085000 5866
PGSC0003DMT400094877 5866
PGSC0003DMT400095287 5868
PGSC0003DMT400091939 5868
PGSC0003DMT400085073 5870
PGSC0003DMT400090468 5870
PGSC0003DMT400085705 5881
PGSC0003DMT400091146 5881
PGSC0003DMT400093853 5886
PGSC0003DMT400096692 5886
PGSC0003DMT400087107 5889
PGSC0003DMT400085803 5889
PGSC0003DMT400086665 5909
PGSC0003DMT400096956 5909
PGSC0003DMT400091913 5917
PGSC0003DMT400096570 5917
PGSC0003DMT400091711 5919
PGSC0003DMT400096861 5919
PGSC0003DMT400085647 5924
PGSC0003DMT400088113 5924
PGSC0003DMT400085683 5927
PGSC0003DMT400091248 5927
PGSC0003DMT400096281 5932
PGSC0003DMT400086861 5932
PGSC0003DMT400085863 5938
PGSC0003DMT400090798 5938
PGSC0003DMT400085883 5939
PGSC0003DMT400014369 5939
PGSC0003DMT400086222 5955
PGSC0003DMT400094727 5955
PGSC0003DMT400086330 5961
PGSC0003DMT400093867 5961
PGSC0003DMT400094062 5972
PGSC0003DMT400090024 5972
PGSC0003DMT400086915 5994
PGSC0003DMT400094094 5994
PGSC0003DMT400086923 5995
PGSC0003DMT400096350 5995
PGSC0003DMT400087110 6003
PGSC0003DMT400093998 6003
PGSC0003DMT400087307 6011
PGSC0003DMT400087453 6011
PGSC0003DMT400087369 6015
PGSC0003DMT400088688 6015
PGSC0003DMT400096752 6033
PGSC0003DMT400094159 6033
PGSC0003DMT400087747 6038
PGSC0003DMT400092758 6038
PGSC0003DMT400087803 6041
PGSC0003DMT400088866 6041
PGSC0003DMT400088477 6066
PGSC0003DMT400093618 6066
PGSC0003DMT400088653 6071
PGSC0003DMT400097279 6071
PGSC0003DMT400088981 6085
PGSC0003DMT400091571 6085
PGSC0003DMT400089753 6105
PGSC0003DMT400097657 6105
PGSC0003DMT400090020 6114
PGSC0003DMT400088282 6114
PGSC0003DMT400090050 6115
PGSC0003DMT400096580 6115
PGSC0003DMT400090077 6116
PGSC0003DMT400095475 6116
PGSC0003DMT400091316 6147
PGSC0003DMT400092744 6147
PGSC0003DMT400091510 6154
PGSC0003DMT400095222 6154
PGSC0003DMT400091575 6155
PGSC0003DMT400085224 6155
PGSC0003DMT400091937 6163
PGSC0003DMT400093696 6163
PGSC0003DMT400092107 6167
PGSC0003DMT400065133 6167
PGSC0003DMT400092966 6175
PGSC0003DMT400019439 6175
PGSC0003DMT400093228 6177
PGSC0003DMT400094570 6177
PGSC0003DMT400093356 6181
PGSC0003DMT400091637 6181
PGSC0003DMT400095869 6183
PGSC0003DMT400086298 6183
PGSC0003DMT400093540 6184
PGSC0003DMT400094485 6184
PGSC0003DMT400093717 6186
PGSC0003DMT400003351 6186
PGSC0003DMT400095660 6210
PGSC0003DMT400097532 6210
PGSC0003DMT400096443 6223
PGSC0003DMT400096762 6223
PGSC0003DMT400097615 6238
PGSC0003DMT400073576 6238
